instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,expiry_date_extracted
36825858,143851,TECHM25MAY1060PE,TECHM,0,2025-05-29,1060.0,0.05,600,PE,NFO-OPT,NFO,25MAY
33651970,131453,TECHM25JUN1580CE,TECHM,0,2025-06-26,1580.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33652226,131454,TECHM25JUN1580PE,TECHM,0,2025-06-26,1580.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36850178,143946,TECHM25JUN1600CE,TECHM,0,2025-06-26,1600.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36850434,143947,TECHM25JUN1600PE,TECHM,0,2025-06-26,1600.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36849666,143944,TECHM25JUN1560CE,TECHM,0,2025-06-26,1560.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36849922,143945,TECHM25JUN1560PE,TECHM,0,2025-06-26,1560.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33652482,131455,TECHM25JUN1620CE,TECHM,0,2025-06-26,1620.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33652738,131456,TECHM25JUN1620PE,TECHM,0,2025-06-26,1620.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33651458,131451,TECHM25JUN1540CE,TECHM,0,2025-06-26,1540.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33651714,131452,TECHM25JUN1540PE,TECHM,0,2025-06-26,1540.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36850690,143948,TECHM25JUN1640CE,TECHM,0,2025-06-26,1640.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36850946,143949,TECHM25JUN1640PE,TECHM,0,2025-06-26,1640.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36849154,143942,TECHM25JUN1520CE,TECHM,0,2025-06-26,1520.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36849410,143943,TECHM25JUN1520PE,TECHM,0,2025-06-26,1520.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33652994,131457,TECHM25JUN1660CE,TECHM,0,2025-06-26,1660.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33653250,131458,TECHM25JUN1660PE,TECHM,0,2025-06-26,1660.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33650434,131447,TECHM25JUN1500CE,TECHM,0,2025-06-26,1500.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33651202,131450,TECHM25JUN1500PE,TECHM,0,2025-06-26,1500.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36851202,143950,TECHM25JUN1680CE,TECHM,0,2025-06-26,1680.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36851458,143951,TECHM25JUN1680PE,TECHM,0,2025-06-26,1680.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36848642,143940,TECHM25JUN1480CE,TECHM,0,2025-06-26,1480.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36848898,143941,TECHM25JUN1480PE,TECHM,0,2025-06-26,1480.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33653506,131459,TECHM25JUN1700CE,TECHM,0,2025-06-26,1700.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33653762,131460,TECHM25JUN1700PE,TECHM,0,2025-06-26,1700.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33649922,131445,TECHM25JUN1460CE,TECHM,0,2025-06-26,1460.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33650178,131446,TECHM25JUN1460PE,TECHM,0,2025-06-26,1460.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36851714,143952,TECHM25JUN1720CE,TECHM,0,2025-06-26,1720.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36851970,143953,TECHM25JUN1720PE,TECHM,0,2025-06-26,1720.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36848130,143938,TECHM25JUN1440CE,TECHM,0,2025-06-26,1440.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36848386,143939,TECHM25JUN1440PE,TECHM,0,2025-06-26,1440.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33654274,131462,TECHM25JUN1740PE,TECHM,0,2025-06-26,1740.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36853250,143958,TECHM25JUN1840CE,TECHM,0,2025-06-26,1840.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36853506,143959,TECHM25JUN1840PE,TECHM,0,2025-06-26,1840.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36852738,143956,TECHM25JUN1800CE,TECHM,0,2025-06-26,1800.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36852994,143957,TECHM25JUN1800PE,TECHM,0,2025-06-26,1800.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33654530,131463,TECHM25JUN1780CE,TECHM,0,2025-06-26,1780.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33654786,131464,TECHM25JUN1780PE,TECHM,0,2025-06-26,1780.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36852226,143954,TECHM25JUN1760CE,TECHM,0,2025-06-26,1760.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36852482,143955,TECHM25JUN1760PE,TECHM,0,2025-06-26,1760.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33654018,131461,TECHM25JUN1740CE,TECHM,0,2025-06-26,1740.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33649410,131443,TECHM25JUN1420CE,TECHM,0,2025-06-26,1420.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33649666,131444,TECHM25JUN1420PE,TECHM,0,2025-06-26,1420.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36847618,143936,TECHM25JUN1400CE,TECHM,0,2025-06-26,1400.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36847874,143937,TECHM25JUN1400PE,TECHM,0,2025-06-26,1400.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33648898,131441,TECHM25JUN1380CE,TECHM,0,2025-06-26,1380.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33649154,131442,TECHM25JUN1380PE,TECHM,0,2025-06-26,1380.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36847106,143934,TECHM25JUN1360CE,TECHM,0,2025-06-26,1360.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36847362,143935,TECHM25JUN1360PE,TECHM,0,2025-06-26,1360.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33648386,131439,TECHM25JUN1340CE,TECHM,0,2025-06-26,1340.0,0.05,600,CE,NFO-OPT,NFO,25JUN
33648642,131440,TECHM25JUN1340PE,TECHM,0,2025-06-26,1340.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36846594,143932,TECHM25JUN1320CE,TECHM,0,2025-06-26,1320.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36846850,143933,TECHM25JUN1320PE,TECHM,0,2025-06-26,1320.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36846082,143930,TECHM25JUN1280CE,TECHM,0,2025-06-26,1280.0,0.05,600,CE,NFO-OPT,NFO,25JUN
36846338,143931,TECHM25JUN1280PE,TECHM,0,2025-06-26,1280.0,0.05,600,PE,NFO-OPT,NFO,25JUN
36843778,143921,TECHM25JUN1200PE,TECHM,0,2025-06-26,1200.0,0.05,600,PE,NFO-OPT,NFO,25JUN
33662466,131494,TECHM25JUL1200CE,TECHM,0,2025-07-31,1200.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33662722,131495,TECHM25JUL1200PE,TECHM,0,2025-07-31,1200.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33663490,131498,TECHM25JUL1280CE,TECHM,0,2025-07-31,1280.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33663746,131499,TECHM25JUL1280PE,TECHM,0,2025-07-31,1280.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33664002,131500,TECHM25JUL1320CE,TECHM,0,2025-07-31,1320.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33664258,131501,TECHM25JUL1320PE,TECHM,0,2025-07-31,1320.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33664770,131503,TECHM25JUL1360CE,TECHM,0,2025-07-31,1360.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33665282,131505,TECHM25JUL1360PE,TECHM,0,2025-07-31,1360.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33682434,131572,TECHM25JUL1400CE,TECHM,0,2025-07-31,1400.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33682690,131573,TECHM25JUL1400PE,TECHM,0,2025-07-31,1400.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33682946,131574,TECHM25JUL1440CE,TECHM,0,2025-07-31,1440.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33683202,131575,TECHM25JUL1440PE,TECHM,0,2025-07-31,1440.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33683458,131576,TECHM25JUL1480CE,TECHM,0,2025-07-31,1480.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33684226,131579,TECHM25JUL1480PE,TECHM,0,2025-07-31,1480.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33684482,131580,TECHM25JUL1520CE,TECHM,0,2025-07-31,1520.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33685506,131584,TECHM25JUL1520PE,TECHM,0,2025-07-31,1520.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33685762,131585,TECHM25JUL1560CE,TECHM,0,2025-07-31,1560.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33686018,131586,TECHM25JUL1560PE,TECHM,0,2025-07-31,1560.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33686274,131587,TECHM25JUL1600CE,TECHM,0,2025-07-31,1600.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33686530,131588,TECHM25JUL1600PE,TECHM,0,2025-07-31,1600.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33686786,131589,TECHM25JUL1640CE,TECHM,0,2025-07-31,1640.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33687042,131590,TECHM25JUL1640PE,TECHM,0,2025-07-31,1640.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33687298,131591,TECHM25JUL1680CE,TECHM,0,2025-07-31,1680.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33689602,131600,TECHM25JUL1680PE,TECHM,0,2025-07-31,1680.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33689858,131601,TECHM25JUL1720CE,TECHM,0,2025-07-31,1720.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33690626,131604,TECHM25JUL1720PE,TECHM,0,2025-07-31,1720.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33690882,131605,TECHM25JUL1760CE,TECHM,0,2025-07-31,1760.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33691138,131606,TECHM25JUL1760PE,TECHM,0,2025-07-31,1760.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33691394,131607,TECHM25JUL1800CE,TECHM,0,2025-07-31,1800.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33691650,131608,TECHM25JUL1800PE,TECHM,0,2025-07-31,1800.0,0.05,600,PE,NFO-OPT,NFO,25JUL
33691906,131609,TECHM25JUL1840CE,TECHM,0,2025-07-31,1840.0,0.05,600,CE,NFO-OPT,NFO,25JUL
33697026,131629,TECHM25JUL1840PE,TECHM,0,2025-07-31,1840.0,0.05,600,PE,NFO-OPT,NFO,25JUL
34013954,132867,TIINDIA25MAY3000CE,TIINDIA,0,2025-05-29,3000.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34014210,132868,TIINDIA25MAY3000PE,TIINDIA,0,2025-05-29,3000.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36864514,144002,TIINDIA25MAY3050CE,TIINDIA,0,2025-05-29,3050.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36864770,144003,TIINDIA25MAY3050PE,TIINDIA,0,2025-05-29,3050.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36864002,144000,TIINDIA25MAY2950CE,TIINDIA,0,2025-05-29,2950.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36864258,144001,TIINDIA25MAY2950PE,TIINDIA,0,2025-05-29,2950.0,0.05,150,PE,NFO-OPT,NFO,25MAY
34020098,132891,TIINDIA25MAY3100CE,TIINDIA,0,2025-05-29,3100.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34020354,132892,TIINDIA25MAY3100PE,TIINDIA,0,2025-05-29,3100.0,0.05,150,PE,NFO-OPT,NFO,25MAY
34002434,132822,TIINDIA25MAY2900CE,TIINDIA,0,2025-05-29,2900.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34002690,132823,TIINDIA25MAY2900PE,TIINDIA,0,2025-05-29,2900.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36865026,144004,TIINDIA25MAY3150CE,TIINDIA,0,2025-05-29,3150.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36865282,144005,TIINDIA25MAY3150PE,TIINDIA,0,2025-05-29,3150.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36863490,143998,TIINDIA25MAY2850CE,TIINDIA,0,2025-05-29,2850.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36863746,143999,TIINDIA25MAY2850PE,TIINDIA,0,2025-05-29,2850.0,0.05,150,PE,NFO-OPT,NFO,25MAY
34025218,132911,TIINDIA25MAY3200CE,TIINDIA,0,2025-05-29,3200.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34025474,132912,TIINDIA25MAY3200PE,TIINDIA,0,2025-05-29,3200.0,0.05,150,PE,NFO-OPT,NFO,25MAY
34001922,132820,TIINDIA25MAY2800CE,TIINDIA,0,2025-05-29,2800.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34002178,132821,TIINDIA25MAY2800PE,TIINDIA,0,2025-05-29,2800.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36865538,144006,TIINDIA25MAY3250CE,TIINDIA,0,2025-05-29,3250.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36865794,144007,TIINDIA25MAY3250PE,TIINDIA,0,2025-05-29,3250.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36862978,143996,TIINDIA25MAY2750CE,TIINDIA,0,2025-05-29,2750.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36863234,143997,TIINDIA25MAY2750PE,TIINDIA,0,2025-05-29,2750.0,0.05,150,PE,NFO-OPT,NFO,25MAY
34035458,132951,TIINDIA25MAY3300CE,TIINDIA,0,2025-05-29,3300.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34035714,132952,TIINDIA25MAY3300PE,TIINDIA,0,2025-05-29,3300.0,0.05,150,PE,NFO-OPT,NFO,25MAY
34001410,132818,TIINDIA25MAY2700CE,TIINDIA,0,2025-05-29,2700.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34001666,132819,TIINDIA25MAY2700PE,TIINDIA,0,2025-05-29,2700.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36866050,144008,TIINDIA25MAY3350CE,TIINDIA,0,2025-05-29,3350.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36866306,144009,TIINDIA25MAY3350PE,TIINDIA,0,2025-05-29,3350.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36861442,143990,TIINDIA25MAY2650CE,TIINDIA,0,2025-05-29,2650.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36861698,143991,TIINDIA25MAY2650PE,TIINDIA,0,2025-05-29,2650.0,0.05,150,PE,NFO-OPT,NFO,25MAY
34039810,132968,TIINDIA25MAY3400PE,TIINDIA,0,2025-05-29,3400.0,0.05,150,PE,NFO-OPT,NFO,25MAY
10267394,40107,TIINDIA25MAY3650CE,TIINDIA,0,2025-05-29,3650.0,0.05,150,CE,NFO-OPT,NFO,25MAY
10268162,40110,TIINDIA25MAY3650PE,TIINDIA,0,2025-05-29,3650.0,0.05,150,PE,NFO-OPT,NFO,25MAY
34048770,133003,TIINDIA25MAY3600CE,TIINDIA,0,2025-05-29,3600.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34049026,133004,TIINDIA25MAY3600PE,TIINDIA,0,2025-05-29,3600.0,0.05,150,PE,NFO-OPT,NFO,25MAY
10022658,39151,TIINDIA25MAY3550CE,TIINDIA,0,2025-05-29,3550.0,0.05,150,CE,NFO-OPT,NFO,25MAY
10022914,39152,TIINDIA25MAY3550PE,TIINDIA,0,2025-05-29,3550.0,0.05,150,PE,NFO-OPT,NFO,25MAY
34048258,133001,TIINDIA25MAY3500CE,TIINDIA,0,2025-05-29,3500.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34048514,133002,TIINDIA25MAY3500PE,TIINDIA,0,2025-05-29,3500.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36866562,144010,TIINDIA25MAY3450CE,TIINDIA,0,2025-05-29,3450.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36866818,144011,TIINDIA25MAY3450PE,TIINDIA,0,2025-05-29,3450.0,0.05,150,PE,NFO-OPT,NFO,25MAY
34039554,132967,TIINDIA25MAY3400CE,TIINDIA,0,2025-05-29,3400.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34000898,132816,TIINDIA25MAY2600CE,TIINDIA,0,2025-05-29,2600.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34001154,132817,TIINDIA25MAY2600PE,TIINDIA,0,2025-05-29,2600.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36860930,143988,TIINDIA25MAY2550CE,TIINDIA,0,2025-05-29,2550.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36861186,143989,TIINDIA25MAY2550PE,TIINDIA,0,2025-05-29,2550.0,0.05,150,PE,NFO-OPT,NFO,25MAY
34000386,132814,TIINDIA25MAY2500CE,TIINDIA,0,2025-05-29,2500.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34000642,132815,TIINDIA25MAY2500PE,TIINDIA,0,2025-05-29,2500.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36859394,143982,TIINDIA25MAY2450CE,TIINDIA,0,2025-05-29,2450.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36859650,143983,TIINDIA25MAY2450PE,TIINDIA,0,2025-05-29,2450.0,0.05,150,PE,NFO-OPT,NFO,25MAY
33999874,132812,TIINDIA25MAY2400CE,TIINDIA,0,2025-05-29,2400.0,0.05,150,CE,NFO-OPT,NFO,25MAY
34000130,132813,TIINDIA25MAY2400PE,TIINDIA,0,2025-05-29,2400.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36858882,143980,TIINDIA25MAY2350CE,TIINDIA,0,2025-05-29,2350.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36859138,143981,TIINDIA25MAY2350PE,TIINDIA,0,2025-05-29,2350.0,0.05,150,PE,NFO-OPT,NFO,25MAY
33999362,132810,TIINDIA25MAY2300CE,TIINDIA,0,2025-05-29,2300.0,0.05,150,CE,NFO-OPT,NFO,25MAY
33999618,132811,TIINDIA25MAY2300PE,TIINDIA,0,2025-05-29,2300.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36858370,143978,TIINDIA25MAY2250CE,TIINDIA,0,2025-05-29,2250.0,0.05,150,CE,NFO-OPT,NFO,25MAY
36858626,143979,TIINDIA25MAY2250PE,TIINDIA,0,2025-05-29,2250.0,0.05,150,PE,NFO-OPT,NFO,25MAY
33998850,132808,TIINDIA25MAY2200CE,TIINDIA,0,2025-05-29,2200.0,0.05,150,CE,NFO-OPT,NFO,25MAY
33999106,132809,TIINDIA25MAY2200PE,TIINDIA,0,2025-05-29,2200.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36858114,143977,TIINDIA25MAY2150PE,TIINDIA,0,2025-05-29,2150.0,0.05,150,PE,NFO-OPT,NFO,25MAY
33998338,132806,TIINDIA25MAY2100CE,TIINDIA,0,2025-05-29,2100.0,0.05,150,CE,NFO-OPT,NFO,25MAY
33998594,132807,TIINDIA25MAY2100PE,TIINDIA,0,2025-05-29,2100.0,0.05,150,PE,NFO-OPT,NFO,25MAY
36876290,144048,TIINDIA25JUN3000CE,TIINDIA,0,2025-06-26,3000.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36876546,144049,TIINDIA25JUN3000PE,TIINDIA,0,2025-06-26,3000.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33720322,131720,TIINDIA25JUN3050CE,TIINDIA,0,2025-06-26,3050.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33720578,131721,TIINDIA25JUN3050PE,TIINDIA,0,2025-06-26,3050.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33719810,131718,TIINDIA25JUN2950CE,TIINDIA,0,2025-06-26,2950.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33720066,131719,TIINDIA25JUN2950PE,TIINDIA,0,2025-06-26,2950.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36876802,144050,TIINDIA25JUN3100CE,TIINDIA,0,2025-06-26,3100.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36877058,144051,TIINDIA25JUN3100PE,TIINDIA,0,2025-06-26,3100.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36874242,144040,TIINDIA25JUN2900CE,TIINDIA,0,2025-06-26,2900.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36874498,144041,TIINDIA25JUN2900PE,TIINDIA,0,2025-06-26,2900.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33720834,131722,TIINDIA25JUN3150CE,TIINDIA,0,2025-06-26,3150.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33721090,131723,TIINDIA25JUN3150PE,TIINDIA,0,2025-06-26,3150.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33719298,131716,TIINDIA25JUN2850CE,TIINDIA,0,2025-06-26,2850.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33719554,131717,TIINDIA25JUN2850PE,TIINDIA,0,2025-06-26,2850.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36877826,144054,TIINDIA25JUN3200CE,TIINDIA,0,2025-06-26,3200.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36878082,144055,TIINDIA25JUN3200PE,TIINDIA,0,2025-06-26,3200.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36873730,144038,TIINDIA25JUN2800CE,TIINDIA,0,2025-06-26,2800.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36873986,144039,TIINDIA25JUN2800PE,TIINDIA,0,2025-06-26,2800.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33721346,131724,TIINDIA25JUN3250CE,TIINDIA,0,2025-06-26,3250.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33729538,131756,TIINDIA25JUN3250PE,TIINDIA,0,2025-06-26,3250.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33718786,131714,TIINDIA25JUN2750CE,TIINDIA,0,2025-06-26,2750.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33719042,131715,TIINDIA25JUN2750PE,TIINDIA,0,2025-06-26,2750.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36878338,144056,TIINDIA25JUN3300CE,TIINDIA,0,2025-06-26,3300.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36878594,144057,TIINDIA25JUN3300PE,TIINDIA,0,2025-06-26,3300.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36873218,144036,TIINDIA25JUN2700CE,TIINDIA,0,2025-06-26,2700.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36873474,144037,TIINDIA25JUN2700PE,TIINDIA,0,2025-06-26,2700.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33729794,131757,TIINDIA25JUN3350CE,TIINDIA,0,2025-06-26,3350.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33730050,131758,TIINDIA25JUN3350PE,TIINDIA,0,2025-06-26,3350.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33718274,131712,TIINDIA25JUN2650CE,TIINDIA,0,2025-06-26,2650.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33718530,131713,TIINDIA25JUN2650PE,TIINDIA,0,2025-06-26,2650.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36879106,144059,TIINDIA25JUN3400PE,TIINDIA,0,2025-06-26,3400.0,0.05,150,PE,NFO-OPT,NFO,25JUN
10269442,40115,TIINDIA25JUN3650CE,TIINDIA,0,2025-06-26,3650.0,0.05,150,CE,NFO-OPT,NFO,25JUN
10269698,40116,TIINDIA25JUN3650PE,TIINDIA,0,2025-06-26,3650.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36879874,144062,TIINDIA25JUN3600CE,TIINDIA,0,2025-06-26,3600.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36880130,144063,TIINDIA25JUN3600PE,TIINDIA,0,2025-06-26,3600.0,0.05,150,PE,NFO-OPT,NFO,25JUN
10023170,39153,TIINDIA25JUN3550CE,TIINDIA,0,2025-06-26,3550.0,0.05,150,CE,NFO-OPT,NFO,25JUN
10023426,39154,TIINDIA25JUN3550PE,TIINDIA,0,2025-06-26,3550.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36879362,144060,TIINDIA25JUN3500CE,TIINDIA,0,2025-06-26,3500.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36879618,144061,TIINDIA25JUN3500PE,TIINDIA,0,2025-06-26,3500.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33730306,131759,TIINDIA25JUN3450CE,TIINDIA,0,2025-06-26,3450.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33730562,131760,TIINDIA25JUN3450PE,TIINDIA,0,2025-06-26,3450.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36878850,144058,TIINDIA25JUN3400CE,TIINDIA,0,2025-06-26,3400.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36872706,144034,TIINDIA25JUN2600CE,TIINDIA,0,2025-06-26,2600.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36872962,144035,TIINDIA25JUN2600PE,TIINDIA,0,2025-06-26,2600.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33717762,131710,TIINDIA25JUN2550CE,TIINDIA,0,2025-06-26,2550.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33718018,131711,TIINDIA25JUN2550PE,TIINDIA,0,2025-06-26,2550.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36872194,144032,TIINDIA25JUN2500CE,TIINDIA,0,2025-06-26,2500.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36872450,144033,TIINDIA25JUN2500PE,TIINDIA,0,2025-06-26,2500.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33717250,131708,TIINDIA25JUN2450CE,TIINDIA,0,2025-06-26,2450.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33717506,131709,TIINDIA25JUN2450PE,TIINDIA,0,2025-06-26,2450.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36871682,144030,TIINDIA25JUN2400CE,TIINDIA,0,2025-06-26,2400.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36871938,144031,TIINDIA25JUN2400PE,TIINDIA,0,2025-06-26,2400.0,0.05,150,PE,NFO-OPT,NFO,25JUN
33716738,131706,TIINDIA25JUN2350CE,TIINDIA,0,2025-06-26,2350.0,0.05,150,CE,NFO-OPT,NFO,25JUN
33716994,131707,TIINDIA25JUN2350PE,TIINDIA,0,2025-06-26,2350.0,0.05,150,PE,NFO-OPT,NFO,25JUN
36871170,144028,TIINDIA25JUN2300CE,TIINDIA,0,2025-06-26,2300.0,0.05,150,CE,NFO-OPT,NFO,25JUN
36871426,144029,TIINDIA25JUN2300PE,TIINDIA,0,2025-06-26,2300.0,0.05,150,PE,NFO-OPT,NFO,25JUN
